Submission ID,Item ID,Anonymized Student ID,Date/Time Response Submitted,Response,Assessment Details,Assessment Scores,Date/Time Final Score Given,Final Score Points Earned,Final Score Points Possible,Feedback Statements Selected,Feedback on Peer Assessments
f88eadc8-c01d-11e6-a31a-0eb21d0163e0,1192538,5b4136de279ba3d7469d4281bb7b2145,2016-12-12 03:49:24+00:00,"{u'parts': [{u'text': u'Korea\u30fbBusan Dialect'}], u'file_key': u'5b4136de279ba3d7469d4281bb7b2145/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2314090
-- scored_at: 2016-12-12 04:32:36+00:00
-- type: PE
-- scorer_id: c00498d78182952369d13f7792d95537
Assessment #2314066
-- scored_at: 2016-12-12 04:23:31+00:00
-- type: PE
-- scorer_id: d21c1f95be9965d5b8d9059bacc7ccb5
Assessment #2313977
-- scored_at: 2016-12-12 03:56:08+00:00
-- type: PE
-- scorer_id: aa76951efb1ac83da662f3e2927c0cc3","Assessment #2314090
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: It may be better
The end of  はつおん  is On instead of CHON and I miss 上手 = ょ う ず ず in the rest lack a little fluency but it is understood, still working !!!
Assessment #2314066
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Rhythm and prosody is good. One point to be careful of though, is the pronunciation of ""はつおん"". In the recording, it sounded like　""はちゅおん"".
Assessment #2313977
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: He's dragging a little his ""s"".",2016-12-12 04:32:36+00:00,2,2,,
6673273e-c01d-11e6-a152-0eb21d0163e0,1192534,a55ceaa35ecb162a0851df8b4a6835c6,2016-12-12 03:45:19+00:00,"{u'parts': [{u'text': u'\u4e2d\u56fd\u8a9e\u30fb\u53f0\u6e7e\u8a9e\uff0fChinese\u30fbTaiwanese Hokkien'}], u'file_key': u'a55ceaa35ecb162a0851df8b4a6835c6/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2359042
-- scored_at: 2016-12-18 21:31:01+00:00
-- type: PE
-- scorer_id: 878512e5b1ce5dbe96a90cc48dbde23f
Assessment #2314064
-- scored_at: 2016-12-12 04:22:55+00:00
-- type: PE
-- scorer_id: 5999a69cced96b3b1468a33e56b40d16
Assessment #2313975
-- scored_at: 2016-12-12 03:55:04+00:00
-- type: PE
-- scorer_id: aa76951efb1ac83da662f3e2927c0cc3
Assessment #2313969
-- scored_at: 2016-12-12 03:52:48+00:00
-- type: PE
-- scorer_id: 5b4136de279ba3d7469d4281bb7b2145","Assessment #2359042
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: It's very good overall. I'd just like to point that you over emphasized a bit 「気」 and thus it creates a feeling that you rise the intonation a little bit on 「気がします」. I'm not sure (it's too fast to my ears) if both accent and rhythm on 「シャドーイング」 are appropriate.
Assessment #2314064
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 一文の連続したというところが少し欠けているように聞こえますが、意味がよく伝わりました。
Assessment #2313975
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: Has some pronunciation issues, like with the sound of ""r"".
Assessment #2313969
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: You did good job, but for the シャドイングですか part, you raised your tone too early. I think you started to raise your tone at イング, but you should raise your tone at  か part.",2016-12-18 16:21:30+00:00,2,2,,
90798b24-c01b-11e6-9493-12e9e6699b24,1192524,982d1a2ea192fc02c0cbb84c59b63e3e,2016-12-12 03:32:10+00:00,"{u'parts': [{u'text': u'\u4e2d\u56fd\u8a9e\u30fb\u5317\u4eac\u8a9e'}], u'file_key': u'982d1a2ea192fc02c0cbb84c59b63e3e/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2357880
-- scored_at: 2016-12-18 14:03:28+00:00
-- type: PE
-- scorer_id: 319c65e4ca2e331b3370403b4d973bf9
Assessment #2343168
-- scored_at: 2016-12-16 13:39:40+00:00
-- type: PE
-- scorer_id: b31e436ec8b5e1aeab480e33e823613a
Assessment #2326028
-- scored_at: 2016-12-14 03:19:27+00:00
-- type: PE
-- scorer_id: 72cb347eddc5d54872731cf0423c0674
Assessment #2317595
-- scored_at: 2016-12-12 23:02:53+00:00
-- type: PE
-- scorer_id: dbab92a2e3544889e6a743828ffa02bb
Assessment #2313972
-- scored_at: 2016-12-12 03:54:18+00:00
-- type: PE
-- scorer_id: aa76951efb1ac83da662f3e2927c0cc3
Assessment #2313966
-- scored_at: 2016-12-12 03:51:27+00:00
-- type: PE
-- scorer_id: 5b4136de279ba3d7469d4281bb7b2145","Assessment #2357880
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Pronunciation and enunciation good, and intonation good also.

A little bit of the ""singsong"" tonal quality of the Chinese accent comes through in the recording, and the speaker could benefit from being a little less hesitant, but overall, very good.
Assessment #2343168
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 発音がとてもきれいです。
Assessment #2326028
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Very well done.
Assessment #2317595
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Good intonation
Assessment #2313972
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: A little robotic.
Assessment #2313966
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Good! Your pronunciation is good!",2016-12-12 23:02:54+00:00,2,2,"These assessments were useful.
These assessments were useful.
These assessments were useful.
",
abe2d03e-c019-11e6-9d53-0624f29c2134,1192498,fca7607788d8032f46684d8605434b84,2016-12-12 03:18:37+00:00,"{u'parts': [{u'text': u'Spanish - Latin American'}], u'file_key': u'fca7607788d8032f46684d8605434b84/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2359259
-- scored_at: 2016-12-19 00:34:58+00:00
-- type: PE
-- scorer_id: ee9a2370bdf767152a6651d0554b5e18
Assessment #2318154
-- scored_at: 2016-12-13 03:52:35+00:00
-- type: PE
-- scorer_id: 8c64ecf9960cf6e928f8be748ba9db62
Assessment #2313965
-- scored_at: 2016-12-12 03:50:49+00:00
-- type: PE
-- scorer_id: 5b4136de279ba3d7469d4281bb7b2145
Assessment #2313934
-- scored_at: 2016-12-12 03:36:19+00:00
-- type: PE
-- scorer_id: 982d1a2ea192fc02c0cbb84c59b63e3e","Assessment #2359259
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: Pronunciation of ""発音が上手” wasn't clear.
Assessment #2318154
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: ok
Assessment #2313965
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: You did good job! But there is only one thing. At the end of シャドイングですか, you need to raise your tone higher.
Assessment #2313934
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 「上手」とかの発音はおかしいと思います。",2016-12-13 03:52:35+00:00,2,2,"These assessments were useful.
These assessments were useful.
These assessments were useful.
",The assessment was useful.
801492e4-c019-11e6-8f5f-1228f3c33a8a,1192495,34e3c08dba497d70a7d7708811ded202,2016-12-12 03:17:24+00:00,"{u'parts': [{u'text': u'\u30b9\u30da\u30a4\u30f3\u8a9e'}], u'file_key': u'34e3c08dba497d70a7d7708811ded202/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2316650
-- scored_at: 2016-12-12 17:17:27+00:00
-- type: PE
-- scorer_id: 4cbe1e238e6a56eb01275e9a1a481554
Assessment #2313931
-- scored_at: 2016-12-12 03:35:44+00:00
-- type: PE
-- scorer_id: 982d1a2ea192fc02c0cbb84c59b63e3e
Assessment #2313886
-- scored_at: 2016-12-12 03:22:00+00:00
-- type: PE
-- scorer_id: fca7607788d8032f46684d8605434b84","Assessment #2316650
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: The content is conveyed very well.

お疲れ様でした.
Assessment #2313931
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 日本人の発音とはちょっと違うような気がします。
Assessment #2313886
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Good",,,,,
e82a2d4e-c014-11e6-8b31-0e864d7ef76c,1192467,2e9e234789af53a08dea1241725880ef,2016-12-12 02:44:31+00:00,"{u'parts': [{u'text': u'English\u30fbAmerican dialect'}], u'file_key': u'2e9e234789af53a08dea1241725880ef/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2313929
-- scored_at: 2016-12-12 03:34:57+00:00
-- type: PE
-- scorer_id: 982d1a2ea192fc02c0cbb84c59b63e3e
Assessment #2313884
-- scored_at: 2016-12-12 03:21:28+00:00
-- type: PE
-- scorer_id: fca7607788d8032f46684d8605434b84
Assessment #2313824
-- scored_at: 2016-12-12 02:49:01+00:00
-- type: PE
-- scorer_id: fb5b576857a2f882263be21a2b0df058","Assessment #2313929
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 「していたら」とか「上手」とかの発音はちょっと標準とは言いにくいです。
Assessment #2313884
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Good
Assessment #2313824
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: I think you said ""歌でシャドーイングしてたら"" instead of ""歌でシャドーイングしていたら""",2016-12-12 03:34:57+00:00,2,2,"These assessments were useful.
These assessments were useful.
These assessments were useful.
",I think I sometimes leave out　「い」。One of the assessors noticed that I did that this time.
c430a38c-c014-11e6-a3d5-0eb21d0163e0,1192465,fb5b576857a2f882263be21a2b0df058,2016-12-12 02:43:30+00:00,"{u'parts': [{u'text': u'\u30b9\u30da\u30a4\u30f3\u8a9e\u30fb\u30da\u30eb\u30fc\u3000/ Spanish\u30fbPeru'}], u'file_key': u'fb5b576857a2f882263be21a2b0df058/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2313924
-- scored_at: 2016-12-12 03:33:37+00:00
-- type: PE
-- scorer_id: 982d1a2ea192fc02c0cbb84c59b63e3e
Assessment #2313881
-- scored_at: 2016-12-12 03:20:51+00:00
-- type: PE
-- scorer_id: fca7607788d8032f46684d8605434b84
Assessment #2313836
-- scored_at: 2016-12-12 02:55:52+00:00
-- type: PE
-- scorer_id: 2e9e234789af53a08dea1241725880ef","Assessment #2313924
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: ちょっと日本人っぽくないです。
Assessment #2313881
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Good.
Assessment #2313836
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: A little more evenness in the first sentence would help, but still easy to understand.",2016-12-12 03:33:37+00:00,2,2,,
4aedc3e2-c014-11e6-9f78-06b79990f314,1192462,b65d5c15f8b4a7ebb8b671a656fe83ad,2016-12-12 02:40:07+00:00,"{u'parts': [{u'text': u'\u82f1\u8a9e\u30fb\u30a2\u30e1\u30ea\u30ab\u82f1\u8a9e\nEnglish\u30fbAmerican English'}], u'file_key': u'b65d5c15f8b4a7ebb8b671a656fe83ad/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2313878
-- scored_at: 2016-12-12 03:20:11+00:00
-- type: PE
-- scorer_id: fca7607788d8032f46684d8605434b84
Assessment #2313833
-- scored_at: 2016-12-12 02:54:21+00:00
-- type: PE
-- scorer_id: 2e9e234789af53a08dea1241725880ef
Assessment #2313823
-- scored_at: 2016-12-12 02:47:49+00:00
-- type: PE
-- scorer_id: fb5b576857a2f882263be21a2b0df058","Assessment #2313878
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Well conveyed.
Assessment #2313833
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Very good, although the voice had a little bit of a scary aspect to it.  But the meaning was well conveyed. So I think with a little lightening of tone it would be perfect. 
Assessment #2313823
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Very good",2016-12-19 01:20:18+00:00,2,2,,
9483eeec-c013-11e6-aa87-0a8574110096,1192457,295e806684abfef897fc1bb259255c67,2016-12-12 02:35:01+00:00,"{u'parts': [{u'text': u'\u82f1\u8a9e\u30fb\u30aa\u30fc\u30b9\u30c8\u30e9\u30ea\u30a2\u8a9e\u3000/ English\u30fbAustralian dialect'}], u'file_key': u'295e806684abfef897fc1bb259255c67/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2355390
-- scored_at: 2016-12-17 20:37:34+00:00
-- type: PE
-- scorer_id: 2ed453da9036e600a5c089205ad60503
-- overall_feedback: In general, this is a bit slower than the reference, which makes it more difficult for you to get sentence-level intonation right, leaving a mild this-sentence-is constructed-from-pieces feeling.
Assessment #2353592
-- scored_at: 2016-12-17 15:22:23+00:00
-- type: PE
-- scorer_id: ef6aa9abb44a135c25326cf86a3f4cd9
Assessment #2313876
-- scored_at: 2016-12-12 03:19:39+00:00
-- type: PE
-- scorer_id: fca7607788d8032f46684d8605434b84
Assessment #2313828
-- scored_at: 2016-12-12 02:50:29+00:00
-- type: PE
-- scorer_id: 2e9e234789af53a08dea1241725880ef
Assessment #2313822
-- scored_at: 2016-12-12 02:47:22+00:00
-- type: PE
-- scorer_id: fb5b576857a2f882263be21a2b0df058","Assessment #2355390
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: The で in シャドーイングですか seems to be emphasized more than the reference audio. The pronunciation of た in 歌 is slightly different.
Assessment #2353592
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: Please be ware the intonation of シャドーイング
Assessment #2313876
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Well conveyed.
Assessment #2313828
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: The first sentence needs a little work. Some of the words were incorrectly accented. The second sentence conveyed the aspect of questioning very well.
Assessment #2313822
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: I think you pronounced ""shadowing"" in english. :)",2016-12-18 12:17:16+00:00,2,2,,
24469a22-c012-11e6-bcb4-0eb21d0163e0,1192449,0eff872bc9bbd9fa7ca02ae72864c314,2016-12-12 02:24:43+00:00,"{u'parts': [{u'text': u'English'}], u'file_key': u'0eff872bc9bbd9fa7ca02ae72864c314/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2313925
-- scored_at: 2016-12-12 03:33:47+00:00
-- type: PE
-- scorer_id: 34e3c08dba497d70a7d7708811ded202
Assessment #2313819
-- scored_at: 2016-12-12 02:46:31+00:00
-- type: PE
-- scorer_id: 2e9e234789af53a08dea1241725880ef
Assessment #2313815
-- scored_at: 2016-12-12 02:45:12+00:00
-- type: PE
-- scorer_id: fb5b576857a2f882263be21a2b0df058","Assessment #2313925
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: well pronounced and correct intonation
Assessment #2313819
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Very good, very easy to understand.
Assessment #2313815
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Nice",2016-12-12 03:33:48+00:00,2,2,,
65798980-c00f-11e6-815c-06cfee5ac2a0,1192437,965e74a3993a40a43bd250355c42f2bd,2016-12-12 02:05:04+00:00,"{u'parts': [{u'text': u'\u4e2d\u56fd\u8a9e'}], u'file_key': u'965e74a3993a40a43bd250355c42f2bd/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2359490
-- scored_at: 2016-12-19 03:19:36+00:00
-- type: PE
-- scorer_id: b99d21c7be4c5c8cc6ececaedef99bd0
Assessment #2316639
-- scored_at: 2016-12-12 17:16:26+00:00
-- type: PE
-- scorer_id: 4cbe1e238e6a56eb01275e9a1a481554
Assessment #2313794
-- scored_at: 2016-12-12 02:28:49+00:00
-- type: PE
-- scorer_id: 0eff872bc9bbd9fa7ca02ae72864c314
Assessment #2313750
-- scored_at: 2016-12-12 02:06:14+00:00
-- type: PE
-- scorer_id: 1fc3fc9bb0c3924b0f0c19249dbf3917","Assessment #2359490
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: The rhythm was slower than audio script and you need to improve the intonation specially the last part.
Assessment #2316639
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: The content is conveyed relatively well.

お疲れ様でした.
Assessment #2313794
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: ""シャドーイング"": Be careful with the ""Sha"" part. 
Assessment #2313750
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: よく出来ました",2016-12-12 17:16:26+00:00,2,2,,
8ba50aba-c00c-11e6-9985-0a5c05fc6cc4,1192422,319c65e4ca2e331b3370403b4d973bf9,2016-12-12 01:44:40+00:00,"{u'parts': [{u'text': u'\u82f1\u8a9e\u30fb\u30a4\u30ae\u30ea\u30b9\u8a9e\u3000(English/British)'}], u'file_key': u'319c65e4ca2e331b3370403b4d973bf9/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2313837
-- scored_at: 2016-12-12 02:56:54+00:00
-- type: PE
-- scorer_id: 2e9e234789af53a08dea1241725880ef
Assessment #2313790
-- scored_at: 2016-12-12 02:27:13+00:00
-- type: PE
-- scorer_id: 0eff872bc9bbd9fa7ca02ae72864c314
Assessment #2313755
-- scored_at: 2016-12-12 02:07:23+00:00
-- type: PE
-- scorer_id: 965e74a3993a40a43bd250355c42f2bd
Assessment #2313708
-- scored_at: 2016-12-12 01:50:42+00:00
-- type: PE
-- scorer_id: 1fc3fc9bb0c3924b0f0c19249dbf3917","Assessment #2313837
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Very good, easy to understand.
Assessment #2313790
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: ""うた"", ""じょうず"": pronunciation for theses 2 words was a bit wired. 
Assessment #2313755
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: フィイルがちょっと開けないですが。。。「良い」にしました。
Assessment #2313708
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: よく出来ました",2016-12-18 14:05:27+00:00,2,2,"These assessments were useful.
These assessments were useful.
These assessments were useful.
",
337bf754-c00c-11e6-bb9c-0a8574110096,1192419,1fc3fc9bb0c3924b0f0c19249dbf3917,2016-12-12 01:42:12+00:00,"{u'parts': [{u'text': u'German/Moselle Franconian dialect'}], u'file_key': u'1fc3fc9bb0c3924b0f0c19249dbf3917/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2316630
-- scored_at: 2016-12-12 17:15:11+00:00
-- type: PE
-- scorer_id: 4cbe1e238e6a56eb01275e9a1a481554
Assessment #2313785
-- scored_at: 2016-12-12 02:25:34+00:00
-- type: PE
-- scorer_id: 0eff872bc9bbd9fa7ca02ae72864c314
Assessment #2313752
-- scored_at: 2016-12-12 02:06:38+00:00
-- type: PE
-- scorer_id: 965e74a3993a40a43bd250355c42f2bd","Assessment #2316630
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: The content is conveyed relatively well.

お疲れ様でした.
Assessment #2313785
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Nice pronunciation! 
Assessment #2313752
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: とても上手です。",2016-12-12 17:15:11+00:00,2,2,"These assessments were useful.
These assessments were useful.
These assessments were useful.
",
1a82b664-c009-11e6-bf6f-0a8574110096,1192400,c3e6b47d2eebcaeff90bfb243221d08f,2016-12-12 01:20:01+00:00,"{u'parts': [{u'text': u'Portuguese - Brazil\n\u30dd\u30eb\u30c8\u30ac\u30eb\u8a9e \u2010 \u30d6\u30e9\u30b8\u30eb'}], u'file_key': u'c3e6b47d2eebcaeff90bfb243221d08f/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2359455
-- scored_at: 2016-12-19 02:51:28+00:00
-- type: PE
-- scorer_id: b99d21c7be4c5c8cc6ececaedef99bd0
Assessment #2313751
-- scored_at: 2016-12-12 02:06:22+00:00
-- type: PE
-- scorer_id: 965e74a3993a40a43bd250355c42f2bd
Assessment #2313709
-- scored_at: 2016-12-12 01:50:52+00:00
-- type: PE
-- scorer_id: 9b1f70848248d30726f892ff9f18211c
Assessment #2313705
-- scored_at: 2016-12-12 01:47:57+00:00
-- type: PE
-- scorer_id: 1fc3fc9bb0c3924b0f0c19249dbf3917","Assessment #2359455
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: Good Work, Pronunciation was good, Rhythm was slower than audio script, entonation was good.
Assessment #2313751
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: 声がきれいです。「シャードイング」のアクセントがちょっと違います。。
Assessment #2313709
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: It's good and you speak clearly, but you should speak faster to look more natural.
Assessment #2313705
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 大丈夫",2016-12-12 02:06:22+00:00,2,2,,
c98cd302-c008-11e6-84fa-0624f29c2134,1192397,2ed453da9036e600a5c089205ad60503,2016-12-12 01:17:46+00:00,"{u'parts': [{u'text': u'\u82f1\u8a9e(UK)'}], u'file_key': u'2ed453da9036e600a5c089205ad60503/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2313703
-- scored_at: 2016-12-12 01:46:59+00:00
-- type: PE
-- scorer_id: 1fc3fc9bb0c3924b0f0c19249dbf3917
Assessment #2313693
-- scored_at: 2016-12-12 01:43:50+00:00
-- type: PE
-- scorer_id: 9b1f70848248d30726f892ff9f18211c
Assessment #2313669
-- scored_at: 2016-12-12 01:27:03+00:00
-- type: PE
-- scorer_id: c3e6b47d2eebcaeff90bfb243221d08f","Assessment #2313703
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 大丈夫
Assessment #2313693
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: It's good, but I understood [していた] instead of  [していたら]  also  I understood [になって] instead of  [になった] and in my opinion you should improve your intonation for [シャドーイングですか]. 
Assessment #2313669
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: Please, keep doing your best! Ganbattene!",2016-12-17 20:41:14+00:00,2,2,,
c79279fe-c007-11e6-bbe3-0eb21d0163e0,1192390,9b1f70848248d30726f892ff9f18211c,2016-12-12 01:10:33+00:00,"{u'parts': [{u'text': u'Portuguese - Brazil'}], u'file_key': u'9b1f70848248d30726f892ff9f18211c/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2353810
-- scored_at: 2016-12-17 15:48:05+00:00
-- type: PE
-- scorer_id: 07c784f43563af6b69b8166d0342800b
Assessment #2315231
-- scored_at: 2016-12-12 10:55:13+00:00
-- type: PE
-- scorer_id: a424cfeaf70ea4b0b8d1fa2bfb6b1faf
Assessment #2313695
-- scored_at: 2016-12-12 01:44:42+00:00
-- type: PE
-- scorer_id: 1fc3fc9bb0c3924b0f0c19249dbf3917
Assessment #2313668
-- scored_at: 2016-12-12 01:25:47+00:00
-- type: PE
-- scorer_id: c3e6b47d2eebcaeff90bfb243221d08f","Assessment #2353810
-- 発音の良さ / Fluency of Pronunciation: まあ良い　Fair (2)
-- feedback: 「シャドーイングですか。」のイントネーションは間違っていると思います。
Assessment #2315231
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: よくやった！

Boa pronúncia, mas o timming está um pouco diferente do exemplo.
O で em うたで parece ter uma vírgula depois, sendo que no exemplo o locutor não dá essa pausa e já prossegue com a frase.

Continue praticando shadowing para melhorar seu timming.

Muito bom Mari!
xoxo :)
Assessment #2313695
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: よく出来ました。
Assessment #2313668
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Very good!",2016-12-12 10:55:13+00:00,2,2,,
16f2d388-c006-11e6-abaa-12e9e6699b24,1192376,7ed8ecd43747ae34834e5386c01b9afb,2016-12-12 00:58:27+00:00,"{u'parts': [{u'text': u'\u30a2\u30e1\u30ea\u30ab\u30fb\u82f1\u8a9e\uff0fAmerica\u30fbEnglish'}], u'file_key': u'7ed8ecd43747ae34834e5386c01b9afb/course-v1:WasedaX+JPC111x+3T2016/block-v1:WasedaX+JPC111x+3T2016+type@openassessment+block@0f4084fc4e2840a6aed7a4f115e0e030'}","Assessment #2313667
-- scored_at: 2016-12-12 01:25:00+00:00
-- type: PE
-- scorer_id: c3e6b47d2eebcaeff90bfb243221d08f
Assessment #2313665
-- scored_at: 2016-12-12 01:23:28+00:00
-- type: PE
-- scorer_id: 9b1f70848248d30726f892ff9f18211c
Assessment #2313624
-- scored_at: 2016-12-12 01:03:12+00:00
-- type: PE
-- scorer_id: f8586defb26618ed552d04795ba44861","Assessment #2313667
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: I think the calm voice is very good to speak japanese in the right intonation. 
Assessment #2313665
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: It's good! 
Assessment #2313624
-- 発音の良さ / Fluency of Pronunciation: 良い　Good (2)
-- feedback: Seems good!",2016-12-12 01:25:00+00:00,2,2,,
